mp_id,formula,band_gap,Ef_eV_atom,density_g_cm3,volume_A3,nsites,n_elements,crystal_system
mp-1096936,CsO2,0.0,-0.916468333218391,4.366732351744794,62.70820615304813,3,2,Orthorhombic
mp-559348,BaZr(BO3)2,4.1173,-3.334656806833334,4.207886207795363,273.21452338543696,20,4,Trigonal
mp-1103324,GdPO4,3.2910999999999992,-3.457152366607125,5.643175138241854,148.43538071106056,12,3,Tetragonal
mp-759876,Na5SbO5,1.653599999999999,-1.841294021990595,3.710461604240207,141.73504179825846,11,3,Monoclinic
mp-18941,Co2SiO4,1.308399999999999,-2.083099309285714,4.921032058530234,283.37903595114653,28,3,Orthorhombic
mp-505166,ErCu(WO4)2,1.2269,-2.3839313258333332,7.51834278619066,160.45407711751932,12,4,Triclinic
mp-540598,Ti4Tl2O9,2.724499999999999,-3.004671247333335,5.897132444417914,419.12630342032224,30,3,Monoclinic
mp-1078725,Ba2UZnO6,1.786299999999999,-3.176747228999998,7.290553875916997,153.53428451999207,10,4,Cubic
mp-755018,RbTaO3,2.5106,-2.979764999966666,7.622331597400961,68.49564662455086,5,3,Trigonal
mp-3285,Na2Ta4O11,3.4629,-3.184666606887761,7.666962130336545,409.67434155612295,34,3,Trigonal
mp-2980,Pr2Te4O11,3.3043,-2.264977823235281,6.071020016028592,529.6468688053251,34,3,Monoclinic
mp-1078318,Mn(SbO3)2,1.2879,-1.950382650325671,6.010135694984064,435.93492670268756,36,3,Trigonal
mp-761128,BaNb5O8,0.0,-2.7973198200000002,6.555699112056111,184.8698705130275,14,3,Tetragonal
mp-22020,Ca2NiOsO6,0.0,-2.258249558499999,6.030793461325683,234.0836165896777,20,4,Monoclinic
mp-550579,ScTa(PbO3)2,2.5824,-2.765637124233333,8.835950658078348,138.3728000385852,10,4,Cubic
mp-1078659,CaRhO3,0.0,-2.093056296999999,5.696544250411836,111.34209089405522,10,3,Orthorhombic
mp-756485,Cr2PO5,1.1185,-2.425685556205357,3.890481575443734,183.50139403106584,16,3,Triclinic
mp-1224030,InCuO3,0.0,-1.371780006333332,6.3993156993368725,58.73804230981655,5,3,Trigonal
mp-1210447,NaFe2(PO4)2,,-2.338171016205001,2.776028122154027,388.35941731762256,26,4,Triclinic
mp-1216787,TiNb2ZnO8,2.4241,-2.9183172786111102,5.124044194692314,138.404270797047,12,4,Monoclinic
mp-685869,Zn(Bi19O30)2,,-1.588359195050506,8.870384263478414,3357.111931008617,198,3,Monoclinic
mp-997042,TlCuO2,0.43060000000000004,-0.9478048508333351,6.202852958944729,160.58492133137452,8,3,Monoclinic
mp-768303,DyNbO4,3.9158,-3.487292786944444,5.8693457046735364,180.729782672437,12,3,Tetragonal
mp-20845,Dy2Sn2O7,2.7123,-3.027287646212119,7.979409196661769,280.6959150561688,22,3,Cubic
mp-1048922,CaV2O4,1.1633,-2.709560296071429,3.8678413236201052,353.68803711124923,28,3,Trigonal
mp-31518,NbCoO4,1.5819,-2.260482805000001,4.884121508771203,146.76377746476348,12,3,Monoclinic
mp-556602,Ba3BiRu2O9,0.0,-2.200640857333334,6.893968911784289,465.88567767038455,30,4,Monoclinic
mp-3527,Na3AgO2,1.1444,-1.258432925967428,4.031744562627576,172.02520760234827,12,3,Orthorhombic
mp-1105241,Mn7CdO12,0.0,-1.8868625002758592,5.408373702934408,211.5352700307421,20,3,Cubic
mp-19219,Li3VO4,4.0337,-2.502745246250001,2.697506855821678,167.1456517911135,16,3,Orthorhombic
mp-1206701,Sr2YbUO6,2.1809,-3.5437607132499993,7.239882640307907,156.49350671731858,10,4,Cubic
mp-756229,Na(SnO2)2,0.0,-1.933845576625615,5.112372920467835,210.74014691912453,14,3,Cubic
mp-557297,Tl3(MoO3)10,0.0,-1.8658535032558152,5.068089953982904,672.5037314529523,43,3,Monoclinic
mp-9457,Ca3ReO6,0.0,-2.923372625249997,5.180791683544758,257.97718394409463,20,3,Monoclinic
mp-769394,Ba4Ta2O9,3.5999,-3.278819089977778,6.471663911246883,541.4984844151642,30,3,Trigonal
mp-19843,CeAlO3,0.0,-3.620338527999999,6.683927317617278,213.7515026909713,20,3,Orthorhombic
mp-35320,Ag3(AsO4)2,0.0,-1.021715522307691,4.694873581028049,212.72555705630128,13,3,Trigonal
mp-18732,TiNiO3,0.0,-2.596717666666666,5.12312776225902,100.19293107218306,10,3,Trigonal
mp-5323,CeAlO3,0.0,-3.603223498999999,6.708320355031181,53.243562933991896,5,3,Cubic
mp-1019803,KAl9O14,,-3.354464808010416,3.14264577486583,534.6489598015461,48,3,Monoclinic
mp-22955,LiIO3,3.686099999999999,-1.385046748666667,4.608385640769319,131.047417289717,10,3,Hexagonal
mp-753852,WOF4,5.0486,-2.6269006716666663,4.670435092464073,392.28164789308755,24,3,Monoclinic
mp-23477,MnBiO3,1.4751,-1.805967582586208,8.011892827783502,258.5904657881425,20,3,Monoclinic
mp-556584,Pm2O3,3.7016,-3.824552988500001,7.360583793338138,228.75599190180824,15,2,Monoclinic
mp-19751,Ba2YbNbO6,0.0,-3.3757481147500012,7.076698327924987,149.37669713719788,10,4,Cubic
mp-556364,Ca2SiCl2O3,5.1049,-3.190218975,2.727158573775484,553.226808719126,32,4,Tetragonal
mp-27576,Sc2GeO5,4.1263,-3.304898370833333,3.942530548801545,612.9491596695217,48,3,Monoclinic
mp-558713,LiAlSiO4,4.6935,-3.190973626190476,2.281881676942077,275.08519081617396,21,4,Hexagonal
mp-1190373,K2V2CoO7,2.582,-2.264214984541665,2.767875143630947,421.16313378591695,24,4,Tetragonal
mp-19107,LiMnVO4,1.857499999999999,-2.371862765180622,3.764986087521542,155.97052984040462,14,4,Orthorhombic
mp-774338,Na6MnO4,0.7683,-1.546469678746081,2.68278079732747,635.9815091684748,44,3,Tetragonal
mp-558645,PBr3O,3.0735,-1.254980080928571,3.231495050606776,589.2652210327993,20,3,Orthorhombic
mp-7572,MgSO4,5.4889,-2.402174846249999,3.039900201343193,131.50109471657422,12,3,Orthorhombic
mp-18883,YVO3,0.0,-3.2656779040000012,5.563301518482908,224.27321131213782,20,3,Orthorhombic
mp-1206538,BaSr(CuO2)2,0.0,-1.989722439999999,5.9224881176678315,116.64776926686005,8,4,Tetragonal
mp-849538,Mn6O7F5,0.0,-2.209622243754789,4.434330817573575,200.94846578374407,18,3,Triclinic
mp-18449,K2ZrO3,3.6617,-2.7781002186666672,3.372717083313875,428.1798944826505,24,3,Orthorhombic
mp-558286,CuSb(MoO4)2,0.6344000000000001,-1.729172382083334,5.511372115501609,304.4153436681962,24,4,Monoclinic
mp-7461,Hg2SO4,1.9921000000000002,-1.345323850357145,6.992184940501769,236.17532142063288,14,3,Monoclinic
mp-1080753,NaPb2IO6,2.6086,-1.33546270663793,7.712966018483662,142.1552226740244,10,4,Cubic
mp-28853,LaAuO3,1.797699999999999,-2.314873115500002,8.441168934491103,302.0584155163614,20,3,Orthorhombic
mp-9205,KSeO2F,3.3338,-1.9342845829187492,2.8296605676082383,198.4147997825772,10,4,Monoclinic
mp-4917,LaAsO4,4.002499999999999,-2.852417035416668,5.532579299347463,333.54332092784665,24,3,Monoclinic
mp-1192641,Sr2Ti(SiO4)2,3.8662,-3.424073574102564,3.674697222660806,368.0809701592226,26,4,Tetragonal
mp-19051,LaCoO3,1.0014,-2.596609753,7.346953554651772,222.25359956685824,20,3,Trigonal
mp-6693,CaZn(SiO3)2,4.056599999999999,-3.0329841,3.694094401343306,231.63739222571192,20,4,Monoclinic
mp-1178547,AlRhO3,1.7659,-2.223008536,5.973716649319428,98.89501139978404,10,3,Hexagonal
mp-6622,BaNd2Ti3O10,1.924399999999999,-3.6494072715625,5.626596924867753,430.52920782695224,32,4,Orthorhombic
mp-561072,Sr2DySbO6,3.6641,-3.110212678666666,6.37237217397518,289.50709355076435,20,4,Monoclinic
mp-1188316,Bi2O3,1.4737,-1.590899318000004,10.249899008835245,301.9515108458788,20,2,Hexagonal
mp-752656,BaLa2O4,3.1295,-3.606246316428572,6.319272885642481,503.6169804751806,28,3,Orthorhombic
mp-18288,Ti(SnO2)2,1.077499999999999,-2.432151184404761,5.372659710951702,431.8164595308152,28,3,Tetragonal
mp-559872,SiO2,5.610600000000001,-3.263423301666668,2.4343814244354123,491.8160806383052,36,2,Tetragonal
mp-18313,SrSiO3,4.3766,-3.424207036666666,3.832191555006368,425.6098140634538,30,3,Triclinic
mp-761036,CdSeO4,1.6838000000000002,-1.3100962353906231,4.90581288409221,172.87635982121907,12,3,Orthorhombic
mp-1224786,GaSbO4,0.7966999999999991,-2.054515252916665,6.552712296160798,64.74197216120193,6,3,Orthorhombic
mp-8830,NaRhO2,1.377399999999999,-1.4591744428448281,6.118637517373269,42.850923866535034,4,3,Trigonal
mp-504697,Mn2BiO5,0.416199999999999,-1.885386032295258,7.158046439938833,370.1075747703095,32,3,Orthorhombic
mp-23138,SbPbClO2,1.9127,-1.710929169,6.956327171429807,189.25426137653247,10,4,Orthorhombic
mp-759178,Zn2Ni3O5,0.0,-1.371956057499999,6.62092454023475,97.03397016170214,10,3,Monoclinic
mp-3828,BaAl2O4,3.9448,-3.446832076428572,4.044395176345452,209.6309300790054,14,3,Hexagonal
mp-756750,Dy2TiO5,3.0481,-3.792682673333333,6.30267367726347,238.6283670593745,16,3,Orthorhombic
mp-8377,TeO2,3.0604,-1.4950600038888862,5.657354018806982,187.38091447094357,12,2,Orthorhombic
mp-27815,NbCl3O,2.401799999999999,-2.123578889,2.95253697796939,484.2690601611291,20,3,Tetragonal
mp-8175,KTlO2,0.8820000000000001,-1.384316650145836,7.257630321661667,63.02965927008807,4,3,Trigonal
mp-504554,Ba5Ta4O15,3.0865,-3.439217441430571,7.861626879830266,348.602497937457,24,3,Trigonal
mp-1189428,Cs2IrCl5O,0.9333999999999991,-1.5704178915900382,3.841559698575887,563.050635207746,18,4,Orthorhombic
mp-30286,Hg2SeO3,2.1898,-0.919489061640627,7.134611542289651,491.68429617535,24,3,Monoclinic
mp-6712,NaLuGeO4,3.632,-2.903238962220854,5.824449506558551,381.5687790086889,28,4,Orthorhombic
mp-772125,NbPO5,2.996,-2.908080075306123,3.580414111971674,378.2198913201401,28,3,Orthorhombic
mp-559051,BaBiO3,0.0,-2.233427010999999,7.825829472632553,334.66604672074277,20,3,Monoclinic
mp-1394584,CrO2,1.0567,-1.9814334566666671,3.808905889445842,146.47441222597683,12,2,Tetragonal
mp-1044106,CaAgBiO5,0.9933000000000001,-1.509147646458333,5.205162973007673,557.5454299370635,32,4,Monoclinic
mp-18229,CaTa2O6,3.473899999999999,-3.48066448774074,7.372491967543985,448.64011155051514,36,3,Orthorhombic
mp-1178367,Dy2CuO4,0.0,-3.090138771904759,8.526595218833606,88.13205128818116,7,3,Tetragonal
mp-3556,Tm2SO2,3.097399999999999,-3.622715177500004,8.605889505072707,77.55434845425977,5,3,Trigonal
mp-557578,NaV6O11,0.0,-2.469372304243293,4.485881660441858,373.5994369811376,36,3,Orthorhombic
mp-1190427,LaSbO4,3.009,-2.850073524999999,6.093363159943935,353.90354854362613,24,3,Monoclinic
mp-1188220,SiO2,5.451799999999999,-3.256301328333334,1.688641987528753,354.50614748027886,18,2,Cubic
mp-755553,FeNi3(PO4)4,0.0,-2.023845094107143,3.634080165558298,279.557807225693,24,4,Monoclinic
mp-34976,CeOF,0.0,-4.0010658,6.3870648747120065,45.526907432205405,3,3,Cubic
mp-38103,NaClO4,5.304,-1.000390200229885,2.658044502300413,76.49120119188025,6,3,Tetragonal
mp-760109,Bi2(SO4)3,4.2334,-1.8637996989706,4.146187255758424,565.6219878321297,34,3,Trigonal
mp-22271,Cu(AsO2)2,0.0,-1.405310342499999,4.133576866580498,445.7269167370794,28,3,Tetragonal
mp-1105628,NaMn(GeO3)2,0.9476999999999991,-2.106359941431034,4.348867929438812,243.76507938869344,20,4,Monoclinic
mp-4117,Li2Si2O5,5.154,-3.015912327407407,2.469345038000238,201.80564733481847,18,3,Orthorhombic
mp-754480,GdYO2,0.0,-3.197924765,6.171099945192743,149.69346372076086,8,3,Hexagonal
mp-754472,HoCuO2,2.5567,-2.754892171249999,7.192652543237601,60.13485428876706,4,3,Trigonal
mp-561180,Nd2Te4MoO14,3.190399999999999,-2.228466196031745,5.28158837663388,703.5145034553323,42,4,Triclinic
mp-753807,ZnNi9O10,2.0976,-1.2282467955,6.559556869451713,190.78341189801554,20,3,Triclinic
mp-559885,Cr2AgBiO8,1.487999999999999,-1.490484460138888,5.834429510267972,156.20440996888811,12,4,Tetragonal
mp-1215463,YbPaO4,0.0,-4.0967992566666664,10.407450169018231,74.6824906155409,6,3,Tetragonal
mp-22010,Ta2CuO6,0.0,-2.7409152049629633,8.219540892026062,210.68535259335889,18,3,Tetragonal
mp-705553,Fe23O25,1.2771,-1.4789985053125,5.4157114538457485,516.4686557619616,48,2,Triclinic
mp-21283,Cs2PbO3,1.3724,-1.536935591551725,6.350232035028116,272.480112897268,12,3,Orthorhombic
mp-645159,FeBiO3,1.541999999999999,-1.6628035179999991,8.636020314780833,240.59962335446852,20,3,Orthorhombic
mp-4974,La2Zr2O7,3.7346,-3.9093342250000003,6.022970327451468,315.5424317752237,22,3,Cubic
mp-5767,DyPO4,5.8933,-3.503172621884905,6.006926605193962,142.34941867344673,12,3,Tetragonal
mp-22067,Ba2CuGe2O7,0.196299999999999,-2.384455024999999,4.845679264744744,408.1206266824496,24,4,Tetragonal
mp-560029,Y3BrO4,4.2046,-3.711852546875,4.935203809637772,276.3205599483158,16,3,Orthorhombic
mp-768949,KEuO2,0.0,-2.5851433405625013,5.465120664733771,67.77557047897551,4,3,Trigonal
mp-8459,CdSO4,2.8625,-1.824414109583333,4.404317564057447,157.1996351851737,12,3,Orthorhombic
mp-770957,Be(CoO2)2,0.0,-1.790018201428597,5.607351497920858,113.05064096894415,14,3,Cubic
mp-555287,Rb3FeO3,0.49190000000000006,-1.587311184285714,4.270217026907012,560.3495552010497,28,3,Monoclinic
mp-1211288,LaTiTeO6,0.0,-2.836414147222222,5.311202991660622,128.3011666888742,9,4,Trigonal
mp-540977,Bi5IO7,2.4304,-1.57666697653846,8.554562882298338,498.4015787728977,26,3,Monoclinic
mp-1020641,Rb2Ca2(SiO3)3,4.133500000000001,-3.167380317812501,2.981479051896149,533.9412189619829,32,4,Monoclinic
mp-554040,CuSeO4,0.0,-1.009855195807296,4.648752130849539,295.05319753916405,24,3,Orthorhombic
mp-765601,Li3V4O11F,,-2.381022063157894,3.263132277100903,213.5158051049065,19,4,Triclinic
mp-6595,Sr3CuPtO6,0.0,-2.237133783636364,6.502260654613771,315.38578496284526,22,4,Monoclinic
mp-781503,VOF2,0.034199999999999,-2.8264089470833342,3.347553089018002,312.3233413831551,24,3,Triclinic
mp-2918,YCuO2,2.6470000000000002,-2.712541574999999,5.001199948022238,122.48560880109859,8,3,Hexagonal
mp-562072,Cs3SbO3,3.0838,-1.767709815566502,4.84552578956623,779.2543051906296,28,3,Cubic
mp-14026,Ca2Ta2O7,2.2952,-3.482593376333331,6.451886845888254,285.1933519946119,22,3,Cubic
mp-27537,Na2TeO4,1.8037,-1.809936480453611,4.384687871044092,359.89437014679044,28,3,Orthorhombic
mp-19413,AlWO4,2.2527,-2.63203482,7.336639690563866,124.40243357775876,12,3,Monoclinic
mp-6525,NaSn2(PO4)3,3.3552,-2.529182972794856,3.803713184381587,476.13030833111407,36,4,Trigonal
mp-22220,LaLuO3,4.452500000000001,-3.988481201333332,8.359650151374474,287.5241780269563,20,3,Orthorhombic
mp-22352,Ba3InRu2O9,0.0,-2.261919185444445,6.62563280952663,437.55529079835634,30,4,Hexagonal
mp-6560,KSO2F,3.9815,-2.180598777949999,2.182349956384169,185.90262058172416,10,4,Monoclinic
mp-1103543,BaDyFe4O7,0.0,-2.183612622820512,5.599920680037666,188.35607232326223,13,4,Tetragonal
mp-1178355,Er2TeO2,0.603499999999999,-3.3368576393333322,8.881998351674628,92.37788810315193,5,3,Tetragonal
mp-17315,Zr3Tl2OF12,4.2570000000000014,-3.610966127870371,5.64982964227078,544.566746468871,36,4,Trigonal
mp-1080749,CsFeO2,1.976,-1.731291164913793,4.60843598161213,159.0833671836937,8,3,Cubic
mp-3831,SmPO4,5.8438,-3.467471649523798,5.7299038363459935,284.3903300987877,24,3,Monoclinic
mp-761341,TiVO4,1.1814,-2.960710096805556,4.287450605439104,252.22064504983234,24,3,Tetragonal
mp-1218846,Sr2CoRuO6,0.0,-2.122513607,5.7107111750416415,125.39422369877433,10,4,Trigonal
mp-6564,Sr2MgSi2O7,4.495900000000001,-3.398849896666666,3.563730007284474,342.6745617101767,24,4,Tetragonal
mp-20273,Ca3PbO,0.0,-1.689312636999997,5.011409566417091,113.79724006134056,5,3,Cubic
mp-19225,FeAgO2,1.148499999999999,-1.219109076041666,7.243436164392254,44.86647144072492,4,3,Trigonal
mp-1205691,Ba2ZnOsO6,0.0,-2.295212536999999,7.753342635792667,134.13285914858207,10,4,Cubic
mp-33916,Nd2CuO4,0.0,-2.961350564999999,7.23741047393821,95.45266018439953,7,3,Monoclinic
mp-3037,UTeO,0.0,-2.399632922222223,9.383901841508203,135.06294681652045,6,3,Tetragonal
mp-755493,CrSbO4,1.305599999999999,-2.052195685000001,5.181669921817077,76.19151992225906,6,3,Tetragonal
mp-550081,Ba2LaIrO6,0.0,-2.7117343015,7.221134388536707,161.3764823938063,10,4,Trigonal
mp-1020122,MgS2O7,5.521100000000001,-2.145147585,2.493232505982853,266.9812564622324,20,3,Triclinic
mp-754341,Ho2TeO6,3.1026,-3.019075734444444,7.614013599135075,362.1100847689048,27,3,Trigonal
mp-1100902,VSbO4,0.0,-2.215008185416666,5.70089195853581,275.7800747236112,24,3,Orthorhombic
mp-19151,BaYCo4O7,0.0,-2.038653213076922,5.156296826381758,369.6782436419176,26,4,Hexagonal
mp-5391,Mg2SiO4,4.497299999999999,-3.162942971428571,3.356699049586193,278.4001609913303,28,3,Orthorhombic
mp-560156,SrTlVO4,3.2379000000000002,-2.520933969404763,5.80932361031048,465.28222449625144,28,4,Orthorhombic
mp-977176,NaTcO3,0.0,-1.972065040275862,5.052351618909321,55.54069588597196,5,3,Cubic
mp-758370,Li2P5WO15,1.509,-2.54498483782091,3.083077950383651,638.3265434719813,46,4,Monoclinic
mp-6641,Ba3SrRu2O9,0.0,-2.432572327333333,5.944591308238911,472.48900083946677,30,4,Monoclinic
mp-755380,Ce2Dy2O7,1.8007,-3.871628801666665,7.403243605829144,160.87337455893217,11,3,Tetragonal
mp-19046,KMnO4,2.081099999999999,-1.453729503780173,2.811681165119603,373.33043700245133,24,3,Orthorhombic
mp-557371,CaBi2B2O7,3.1706,-2.511083403819443,6.16025343383586,637.9405710261286,48,4,Orthorhombic
mp-767709,Li2Mn3Si3O10,2.2462,-2.73346017141443,3.34960224356623,419.3449606462948,36,4,Monoclinic
mp-849632,Li5Fe8(BO3)8,1.5931000000000002,-2.287912426666667,3.252441217267012,486.0137751029918,45,4,Triclinic
mp-644303,UW3O11,0.0,-2.508515598666666,7.5481965521821195,424.82219828965674,30,3,Orthorhombic
mp-16834,Zn3(AsO4)2,2.1475,-1.772177823461543,4.5589538942279795,345.3441886394256,26,3,Monoclinic
mp-562504,Cs2GaP3O10,,-2.654725820671182,3.535364503803171,1105.563929626895,64,4,Monoclinic
mp-1106241,BaTbMn2O5,0.043800000000000006,-2.793845698058748,6.487090003136868,248.87284868801683,18,4,Tetragonal
mp-540739,Ba3YIr2O9,0.0,-2.452405328333335,7.5193480293279755,454.6188073522955,30,4,Hexagonal
mp-753056,HoBO3,4.5465,-3.467820158833331,6.269566790805142,118.51798572341875,10,3,Orthorhombic
mp-669426,SiO2,5.537999999999999,-3.26570421,2.355588157477184,338.84472465871204,24,2,Monoclinic
mp-1218702,Sr2TaVO6,0.0,-3.263505526233333,6.429647594256583,259.8773885678864,20,4,Cubic
mp-754394,Mn3OF5,0.383999999999999,-2.727145303199234,3.9794502333761663,230.17545910208975,18,3,Monoclinic
mp-541574,BaY2CoO5,1.8813,-3.061319460833334,5.8930364013552055,511.78990776435603,36,4,Orthorhombic
mp-1197031,BaV6O11,0.0,-2.6148183625,4.963464194525673,414.15544847228796,36,3,Hexagonal
mp-755872,Co4TeO8,0.0,-1.282370071282052,5.168310115374771,315.7199498832713,26,3,Monoclinic
mp-755666,Yb2TeO2,0.0,-3.224592407500003,9.439484949502639,88.95606137871445,5,3,Trigonal
mp-560530,Nb2Cd2O7,1.9353999999999991,-2.458725366363637,6.030374236818164,287.8257395636999,22,3,Orthorhombic
mp-5121,Nd2Te4O11,3.292,-2.274413674803908,6.208782434558602,521.4619854723645,34,3,Monoclinic
mp-617283,Cu2AsClO4,0.0,-1.187193590937501,4.410953671353956,226.97725642974478,16,4,Monoclinic
mp-555212,Ba2InBrO3,1.8236999999999992,-2.561333907380952,5.867765636048222,292.8269888193814,14,4,Tetragonal
mp-561870,Sr2CoReO6,0.0,-2.47099482525,6.717249014302168,510.603973293055,40,4,Monoclinic
mp-3094,SrAl2O4,4.1419999999999995,-3.458835004642857,3.555923830251846,384.0068146842235,28,3,Monoclinic
mp-1185015,KNpO3,0.0,-3.1130405402,6.8383050336629605,78.70004291254199,5,3,Cubic
mp-754903,Y(BO2)3,5.446999999999999,-3.152807728749999,3.760482034836228,191.94011290629388,20,3,Monoclinic
mp-6922,SiO2,5.5311,-3.263754841666668,2.435363186396876,122.90445400834437,9,2,Hexagonal
mp-7744,LiSO3F,5.7916,-2.224047807638889,2.004143187635696,175.65757263337264,12,4,Monoclinic
mp-754262,Zn2As2O7,1.763199999999999,-1.7189394599999992,4.746963212032819,137.35566490618262,11,3,Monoclinic
mp-1174881,Li7Mn2(CoO4)3,,-1.8974979741331421,4.07930821081174,214.62666439269083,24,4,Monoclinic
mp-1178141,KDyO2,3.9736000000000002,-3.103410802229165,6.061374999359721,63.99490386841953,4,3,Trigonal
mp-759728,Sb7(O2F3)3,2.7586999999999993,-2.234122542272727,4.729109549759576,786.0442760271984,44,3,Orthorhombic
mp-600000,SiO2,5.4117,-3.25690691,1.792571663140008,445.27013175670066,24,2,Orthorhombic
mp-770662,CdCoO3,0.0,-1.126618073999999,6.522672611211341,111.68017699771292,10,3,Trigonal
mp-20989,BaGdFe2O5,0.0,-2.534771441666668,6.629539575179718,121.79735251965715,9,4,Tetragonal
mp-558828,K3Nb3(BO6)2,2.3377,-2.877565431004194,3.746128869878559,270.2289590424201,20,4,Trigonal
mp-29027,TaI2O,0.8866,-1.681656821833334,6.6761741172060205,224.22971590686757,8,3,Monoclinic
mp-505811,FeCuPO5,0.0,-1.9528779715178581,4.258435365435451,359.3100962448877,32,4,Orthorhombic
mp-1049283,HoZn(BiO3)2,0.0,-2.138877566499999,8.060711457702714,306.65616926738784,20,4,Orthorhombic
mp-13042,NaSr3TaO6,3.8787000000000003,-3.16318817761024,5.658437270554175,330.3178812788778,22,4,Trigonal
mp-17265,Sr2CuGe2O7,0.0,-2.391299852083332,4.437335444535684,371.2723586684395,24,4,Tetragonal
mp-6509,Sr3GaO4F,3.6717999999999993,-3.112585204722221,5.2810147208966445,261.34567182388736,18,4,Tetragonal
mp-3998,LaTaO4,3.3887,-3.707138872055574,7.751849662533911,164.45094421972345,12,3,Orthorhombic
mp-22586,EuCrO4,0.0,-2.503723908333334,5.148092407367056,172.8617879545214,12,3,Tetragonal
mp-1806,RbO3,0.8986000000000001,-0.64643538,2.880356457910235,307.77511089530907,16,2,Monoclinic
mp-1191386,BaCoAs2O7,1.3273000000000001,-2.053426938409091,4.573119328976316,665.3590732746445,44,4,Triclinic
mp-22098,CePO4,0.0791,-3.380900735773808,4.940080389387113,316.08534104309786,24,3,Monoclinic
mp-767392,Li7Ti7Nb5O30,2.1219,-3.08095637197279,4.004384558034862,550.7657853706603,49,4,Trigonal
mp-754300,HoBiO3,2.4719,-2.784963121999999,8.916443593387505,157.1470142482774,10,3,Trigonal
mp-15269,Sr3CdIrO6,0.0,-2.355794370000001,6.814567449490661,323.34899447271835,22,4,Trigonal
mp-19434,Pr2NiO4,0.0,-2.951156691904761,7.031329222476568,191.0587579055883,14,3,Orthorhombic
mp-753016,V3O5F,0.9374000000000001,-2.534131556666666,3.9548741204871263,105.7320092300499,9,3,Triclinic
mp-558945,Hg3AsBrO4,,-1.04613586777778,8.274066648920954,658.745994783115,36,4,Cubic
mp-28450,Li4P2O7,5.6108,-2.743522603278387,2.384406088464338,280.94450281920024,26,3,Triclinic
mp-765172,Fe3(OF)2,1.027899999999999,-1.867267177142856,4.451091309856047,354.4558617047505,28,3,Orthorhombic
mp-756878,NaYbO2,0.0,-3.178716101875002,7.497442133463566,101.00787464575491,8,3,Tetragonal
mp-849358,Mn3(OF2)2,1.019599999999999,-2.541545986532568,4.038443625803976,224.34678912027434,18,3,Tetragonal
mp-753656,SbOF,2.961899999999999,-2.102434050833334,5.378809506193075,193.5762595111698,12,3,Orthorhombic
mp-1194254,U(BO2)4,0.0,-2.980851654743588,5.991590973542112,226.85316416610343,26,3,Monoclinic
mp-19294,LiFeP2O7,1.7443,-2.525759379329004,3.07172801544365,255.94602694993728,22,4,Monoclinic
mp-32537,Ag2W2O7,1.9614,-1.646673068484848,7.061486275168498,327.0583785033833,22,3,Triclinic
mp-540553,Te7(OF5)6,2.3632,-2.183840624108527,3.8272504580869793,676.4717961912432,43,3,Triclinic
mp-505234,BaP2PbO7,4.3622,-2.827917035844154,4.9714291153886325,692.7104523806188,44,4,Orthorhombic
mp-5854,LiGaO2,3.1981,-2.378874777083333,4.2030404435495,171.72218722098282,16,3,Orthorhombic
mp-1020626,Zr2Ga(PO4)3,4.186999999999999,-3.029734488134921,3.245109080789768,549.6584214507633,36,4,Trigonal
mp-1076863,Ba2Fe2O5,0.8776,-2.262892478888888,5.499356426293684,281.6247534547258,18,3,Orthorhombic
mp-2472,SrO,3.2748,-3.075623527499999,4.987595380591106,34.49840025661019,2,2,Cubic
mp-1178531,BaO,,-2.80370102671875,5.766030208020219,1412.990042470456,64,2,Orthorhombic
mp-558472,SrCu2(BO3)2,0.0,-2.2910450016666672,3.8875958116386062,283.90174233992855,22,4,Tetragonal
mp-9418,Eu(CuO2)2,0.0,-1.806413884285714,7.131955693883354,159.74689950088367,14,3,Tetragonal
mp-556525,BaNd2PtO5,2.5077,-2.974262720555556,8.31175924727279,280.0510729059642,18,4,Tetragonal
mp-18983,ErNiO3,0.0,-2.5175578599999993,8.842572876016028,205.77977925513696,20,3,Orthorhombic
mp-11913,NaPr2IrO6,0.0,-2.621027141971264,7.286558911326534,270.2867972216805,20,4,Monoclinic
mp-32244,LiNbWO6,2.4684,-2.560774401481482,5.863733837858067,215.0437816852425,18,4,Tetragonal
mp-771853,Mn3Nb2Cr3O16,0.7195,-2.249142898074712,4.476250270612593,282.9011575199378,24,4,Triclinic
mp-1178047,Li2Cr3WO8,,-2.335650475476189,5.114332668062723,312.8035868065969,28,4,Trigonal
mp-8145,RbScO2,3.3013,-2.997647701874998,4.574784461879197,58.95554833648231,4,3,Trigonal
mp-558484,Nd2Te3MoO12,,-2.353775973194444,5.663242850895584,1125.021131302643,72,4,Orthorhombic
mp-753668,Ba2GdSbO6,3.4839,-3.056831461,7.004243157262212,154.01899248806973,10,4,Cubic
mp-754073,Lu2TiO5,3.0518,-3.8785095670833343,7.064866530415413,224.60502021591478,16,3,Orthorhombic
mp-15736,Sr3AlO4F,4.048999999999999,-3.419933012777777,4.705585020716286,263.13892998569986,18,4,Tetragonal
mp-14495,Li6ZnO4,3.5116,-2.036438191818181,2.93750058883325,193.3885738258328,22,3,Tetragonal
mp-676296,U(BiO2)4,0.0,-2.12140275,9.265954763497097,215.39904503418956,13,3,Orthorhombic
mp-1079882,Ba3SrO4,2.1745,-2.849843436249999,5.526653937390982,169.33889904872078,8,3,Cubic
