mp_id,formula,band_gap,Ef_eV_atom,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-1226968,CaZrV2O8,2.525,-2.969095396666667,Ca1 Zr1 V2 O8,8.0,40.0,32.0,14.166666666666666,8.222222222222223,8.0,7.0,87.0,80.0,69.91666666666667,22.777777777777775,87.0,15.9994,91.224,75.22460000000001,30.09835,18.798600000000004,15.9994,54.8,2183.0,2128.2,670.6166666666667,821.0888888888888,54.8,2.0,16.0,14.0,12.0,5.333333333333333,16.0,2.0,5.0,3.0,2.75,1.0,2.0,66.0,176.0,110.0,98.75,43.666666666666664,66.0,1.0,3.44,2.44,2.7591666666666668,0.9077777777777777,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,3.0,3.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.333333333333333,0.888888888888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,8.0,8.0,1.8333333333333333,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.1666666666666665,2.0833333333333335,2.0,9.105,37.77,28.665000000000003,13.31875,5.72125,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,81.08333333333333,92.11111111111113,12.0
mp-546292,YbClO,0.0,-3.484970913749999,Yb1 Cl1 O1,8.0,70.0,62.0,31.666666666666668,25.555555555555557,8.0,39.0,94.0,55.0,73.33333333333333,22.88888888888889,39.0,15.9994,173.054,157.0546,74.83546666666668,65.47902222222223,15.9994,54.8,1092.0,1037.2,439.46666666666664,435.0222222222222,54.8,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.6666666666666665,1.5555555555555554,2.0,66.0,187.0,121.0,118.33333333333333,45.77777777777777,66.0,1.26,3.44,2.1799999999999997,2.6199999999999997,0.9066666666666668,1.26,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,6.0,16.0,10.0,9.666666666666666,4.222222222222222,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,9.105,34.12,25.014999999999997,22.574166666666667,8.979444444444443,9.105,0.0,2.493,2.493,0.831,1.1079999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,100.33333333333333,83.1111111111111,12.0
mp-761281,FeSbO4,0.0,-1.834288585833332,Fe1 Sb1 O4,8.0,51.0,43.0,18.166666666666668,13.555555555555555,8.0,55.0,87.0,32.0,81.33333333333333,8.77777777777778,87.0,15.9994,121.76,105.76060000000001,40.267100000000006,32.35693333333334,15.9994,54.8,1811.0,1756.2,488.9966666666666,578.9288888888888,54.8,8.0,16.0,8.0,14.5,2.1666666666666665,16.0,2.0,5.0,3.0,2.8333333333333335,1.1111111111111112,2.0,66.0,139.0,73.0,89.16666666666667,30.88888888888889,66.0,1.83,3.44,1.6099999999999999,2.94,0.6666666666666666,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.1666666666666665,1.1111111111111112,4.0,0.0,10.0,10.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,7.833333333333333,2.444444444444444,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8333333333333333,0.6111111111111112,2.0,0.0,4.0,4.0,0.6666666666666666,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5,0.6666666666666666,2.0,9.105,31.56,22.455,13.118333333333334,6.147222222222222,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.3517771333333333,0.5862952222222222,0.0,12.0,229.0,217.0,73.83333333333333,82.44444444444444,12.0
mp-555022,LuSeO3F,4.2951000000000015,-2.82308066733507,Lu1 Se1 O3 F1,8.0,71.0,63.0,23.0,19.666666666666668,8.0,41.0,93.0,52.0,80.66666666666667,13.22222222222222,87.0,15.9994,174.9668,158.9674,53.487233866666664,48.984110755555555,15.9994,53.5,1936.0,1882.5,441.31666666666666,515.7888888888889,54.8,3.0,17.0,14.0,14.0,3.6666666666666665,16.0,2.0,6.0,4.0,3.0,1.3333333333333333,2.0,57.0,187.0,130.0,93.66666666666667,39.88888888888889,66.0,1.27,3.98,2.71,3.02,0.7399999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.5,1.1666666666666667,4.0,0.0,10.0,10.0,1.8333333333333333,2.722222222222222,0.0,0.0,14.0,14.0,2.3333333333333335,3.888888888888889,0.0,6.0,17.0,11.0,9.666666666666666,4.5555555555555545,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,0.6666666666666666,2.0,0.0,9.0,9.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.0,2.0,2.0,9.105,28.865,19.759999999999998,15.301249999999998,8.060833333333333,9.105,0.0,1.97,1.97,0.4615,0.6153333333333334,0.0,0.0,0.0022471,0.0022471,0.00037451666666666667,0.0006241944444444445,0.0,12.0,194.0,182.0,43.166666666666664,50.27777777777778,12.0
mp-18578,TlZnAsO4,3.1473,-1.683771338333335,Tl1 Zn1 As1 O4,8.0,81.0,73.0,25.142857142857142,19.59183673469388,8.0,69.0,87.0,18.0,82.42857142857143,5.673469387755101,87.0,15.9994,204.3833,188.38389999999998,58.38321428571428,48.43864489795918,15.9994,54.8,1090.0,1035.2,368.41142857142853,358.41306122448975,54.8,12.0,16.0,4.0,14.857142857142858,1.3469387755102038,16.0,2.0,6.0,4.0,3.142857142857143,1.3061224489795917,2.0,66.0,145.0,79.0,92.85714285714286,30.69387755102041,66.0,1.62,3.44,1.8199999999999998,2.744285714285714,0.7951020408163265,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.857142857142857,1.346938775510204,4.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,6.0,27.0,21.0,11.142857142857142,5.877551020408163,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2857142857142856,0.9795918367346939,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2857142857142856,0.9795918367346939,2.0,9.105,26.91,17.805,14.209285714285715,5.90469387755102,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,86.0,84.57142857142857,12.0
mp-556538,Na8(CuO2)5,0.0,-1.371228103088456,Na8 Cu5 O10,8.0,29.0,21.0,13.608695652173912,6.6918714555765595,8.0,2.0,87.0,85.0,52.43478260869565,35.08506616257089,87.0,15.9994,63.546,47.5466,28.76705018434783,15.121282528544427,15.9994,54.8,1357.77,1302.97,447.99173913043484,395.5557655954632,54.8,1.0,16.0,15.0,9.695652173913043,6.049149338374291,16.0,2.0,4.0,2.0,2.782608695652174,0.6805293005671078,2.0,66.0,166.0,100.0,115.1304347826087,42.72211720226843,66.0,0.93,3.44,2.51,2.2321739130434786,1.0502835538752362,3.44,1.0,2.0,1.0,1.434782608695652,0.4914933837429112,2.0,0.0,4.0,4.0,1.7391304347826086,1.9659735349716447,4.0,0.0,10.0,10.0,2.1739130434782608,3.402646502835539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,5.3478260869565215,3.0245746691871456,6.0,0.0,1.0,1.0,0.5652173913043478,0.4914933837429112,0.0,0.0,2.0,2.0,0.8695652173913043,0.9829867674858224,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.434782608695652,0.4914933837429112,2.0,9.105,29.2433333333,20.1383333333,16.536811594191306,8.83931947068431,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,133.7826086956522,105.89792060491493,12.0
mp-17189,K3Ce(PO4)2,0.0495,-2.949903627216836,K3 Ce1 P2 O8,8.0,58.0,50.0,14.928571428571429,7.918367346938775,8.0,3.0,87.0,84.0,63.285714285714285,32.73469387755102,87.0,15.9994,140.116,124.11660000000002,31.953830285714286,18.51365412244898,15.9994,54.8,1071.0,1016.2,225.2564285714286,194.80734693877554,54.8,1.0,16.0,15.0,11.714285714285714,5.836734693877552,16.0,2.0,6.0,4.0,2.857142857142857,0.979591836734694,2.0,66.0,204.0,138.0,111.07142857142857,52.673469387755105,66.0,0.82,3.44,2.62,2.5342857142857143,1.0351020408163265,3.44,1.0,2.0,1.0,1.7857142857142858,0.33673469387755095,2.0,0.0,4.0,4.0,2.7142857142857144,1.5510204081632655,4.0,0.0,1.0,1.0,0.07142857142857142,0.13265306122448978,0.0,0.0,1.0,1.0,0.07142857142857142,0.13265306122448978,0.0,1.0,6.0,5.0,4.642857142857143,1.6530612244897955,6.0,0.0,1.0,1.0,0.21428571428571427,0.336734693877551,0.0,0.0,3.0,3.0,1.5714285714285714,0.8979591836734694,2.0,0.0,9.0,9.0,0.6428571428571429,1.1938775510204083,0.0,0.0,13.0,13.0,0.9285714285714286,1.7244897959183676,0.0,1.0,22.0,21.0,3.357142857142857,2.6632653061224496,2.0,9.105,73.1066666667,64.00166666669999,26.75289115646429,21.364062196320408,9.105,0.0,1.625,1.625,0.23214285714285715,0.3979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,70.07142857142857,85.81632653061226,12.0
mp-978099,K3Gd(PO4)2,1.2922,-2.966707809002542,K3 Gd1 P2 O8,8.0,64.0,56.0,15.357142857142858,8.510204081632653,8.0,3.0,87.0,84.0,64.14285714285714,31.510204081632654,87.0,15.9994,157.25,141.2506,33.177687428571424,20.26202146938775,15.9994,54.8,1586.0,1531.2,262.0421428571429,236.8481632653061,54.8,1.0,16.0,15.0,11.714285714285714,5.836734693877552,16.0,2.0,6.0,4.0,2.857142857142857,0.979591836734694,2.0,66.0,203.0,137.0,110.5,51.857142857142854,66.0,0.82,3.44,2.62,2.54,1.0285714285714285,3.44,1.0,2.0,1.0,1.7857142857142858,0.33673469387755095,2.0,0.0,4.0,4.0,2.7142857142857144,1.5510204081632655,4.0,0.0,1.0,1.0,0.07142857142857142,0.13265306122448978,0.0,0.0,7.0,7.0,0.5,0.9285714285714286,0.0,1.0,10.0,9.0,5.071428571428571,1.7653061224489797,6.0,0.0,1.0,1.0,0.21428571428571427,0.336734693877551,0.0,0.0,3.0,3.0,1.5714285714285714,0.8979591836734694,2.0,0.0,9.0,9.0,0.6428571428571429,1.1938775510204083,0.0,0.0,7.0,7.0,0.5,0.9285714285714286,0.0,1.0,16.0,15.0,2.9285714285714284,1.8877551020408159,2.0,9.105,73.1066666667,64.00166666669999,26.382176870749998,20.834470359585712,9.105,0.0,1.625,1.625,0.23214285714285715,0.3979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,70.07142857142857,85.81632653061226,12.0
mp-9228,HgSeO3,2.5571,-1.048512630968753,Hg1 Se1 O3,8.0,80.0,72.0,27.6,23.52,8.0,71.0,89.0,18.0,84.2,5.2799999999999985,87.0,15.9994,200.59,184.5906,65.50964,59.41228799999999,15.9994,54.8,494.0,439.2,178.54399999999998,148.4928,54.8,12.0,16.0,4.0,15.2,1.2800000000000005,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,132.0,66.0,90.0,28.8,66.0,2.0,3.44,1.44,2.974,0.5591999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.2,1.2799999999999998,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,26.0,20.0,12.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6,0.6399999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6,0.6399999999999999,2.0,9.105,25.92,16.815,15.694517241380002,7.907420689656002,9.105,0.0,0.799,0.799,0.1598,0.25568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,43.2,49.120000000000005,12.0
mp-1078191,Ba2TeO,1.783,-2.438919834166666,Ba2 Te1 O1,8.0,56.0,48.0,43.0,17.5,56.0,9.0,90.0,81.0,48.75,39.75,9.0,15.9994,137.327,121.3276,104.56335,44.281975,137.327,54.8,1000.0,945.2,694.365,319.7825,1000.0,2.0,16.0,14.0,9.0,7.0,2.0,2.0,6.0,4.0,4.75,1.375,6.0,66.0,215.0,149.0,158.5,56.5,215.0,0.89,3.44,2.55,1.83,0.9400000000000001,0.89,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,6.5,4.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,9.105,63.59,54.485,42.762083333325,20.827916666675,63.59,0.0,0.464,0.464,0.116,0.17400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,155.5,73.5,229.0
mp-1078906,CoTe(PbO3)2,1.7931,-1.475581488166665,Co1 Te1 Pb2 O6,8.0,82.0,74.0,29.1,25.740000000000002,8.0,58.0,90.0,32.0,83.2,5.919999999999999,87.0,15.9994,207.2,191.20059999999998,69.6929595,66.5842243,15.9994,54.8,1768.0,1713.2,402.06800000000004,416.7216,54.8,9.0,16.0,7.0,14.9,1.5399999999999998,16.0,2.0,6.0,4.0,3.3,1.56,2.0,66.0,146.0,80.0,95.2,35.04,66.0,1.88,3.44,1.56,2.928,0.6144000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.2,1.1199999999999999,4.0,0.0,10.0,10.0,3.7,4.44,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,28.0,22.0,11.7,7.38,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.2,0.7200000000000001,2.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5,0.7,2.0,9.105,34.7633333333,25.658333333299996,15.585833333329997,8.845166666662,9.105,0.0,0.464,0.464,0.046400000000000004,0.08352000000000001,0.0,0.0,1.5484712,1.5484712,0.15484712,0.278724816,0.0,12.0,225.0,213.0,86.8,89.75999999999999,12.0
mp-551918,AlBiO3,2.977899999999999,-2.5005107850000012,Al1 Bi1 O3,8.0,83.0,75.0,24.0,23.6,8.0,73.0,87.0,14.0,84.0,4.4,87.0,15.9994,208.9804,192.981,56.79202772,60.87534891200001,15.9994,54.8,933.47,878.6700000000001,328.454,328.3848,54.8,13.0,16.0,3.0,15.2,0.9600000000000002,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,148.0,82.0,93.4,32.88,66.0,1.61,3.44,1.8299999999999998,2.79,0.7799999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,3.2,0.96,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,3.0,29.0,26.0,10.0,7.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,9.105,32.95,23.845000000000002,15.349,7.4928,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,54.6,68.16,12.0
mp-755290,V3(O2F)2,0.8214,-2.697904585555556,V3 O4 F2,8.0,23.0,15.0,13.222222222222221,6.518518518518518,8.0,46.0,93.0,47.0,74.66666666666667,19.111111111111107,87.0,15.9994,50.9415,34.942099999999996,28.31321182222222,15.085525451851854,15.9994,53.5,2183.0,2129.5,763.911111111111,946.0592592592592,54.8,5.0,17.0,12.0,12.555555555555555,5.037037037037036,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,57.0,153.0,96.0,93.0,40.0,66.0,1.63,3.98,2.35,2.9566666666666666,0.8844444444444446,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.888888888888889,1.9259259259259258,4.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,5.888888888888889,0.5925925925925924,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1111111111111112,0.7901234567901235,2.0,0.0,7.0,7.0,2.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.4444444444444446,2.3703703703703702,2.0,9.105,13.01,3.9049999999999994,10.540555555555557,1.6462962962962964,9.105,0.0,1.97,1.97,0.43777777777777777,0.6809876543209876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,85.0,96.0,12.0
mp-20209,Eu2ReO5,0.0,-2.8000572118750022,Eu2 Re1 O5,8.0,75.0,67.0,30.125,27.65625,8.0,25.0,87.0,62.0,67.375,24.53125,87.0,15.9994,186.207,170.20759999999999,71.2665,69.083875,15.9994,54.8,3459.0,3404.2,740.375,856.96875,54.8,3.0,16.0,13.0,11.625,5.46875,16.0,2.0,6.0,4.0,3.5,1.875,2.0,66.0,198.0,132.0,109.625,54.53125,66.0,1.185,3.44,2.255,2.68375,0.9453125,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5,1.875,4.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,14.0,14.0,3.5,4.375,0.0,6.0,21.0,15.0,8.625,3.28125,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.25,0.9375,2.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,7.0,7.0,1.75,2.625,0.0,2.0,7.0,5.0,3.625,2.03125,2.0,9.105,36.46,27.355,16.637500000000003,9.91125,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,89.0,96.25,12.0
mp-542121,Rb4Nb2Si8O23,3.7154,-3.096012737702703,Rb4 Nb2 Si8 O23,8.0,41.0,33.0,14.216216216216216,7.8217677136596055,8.0,4.0,87.0,83.0,73.91891891891892,18.02775748721695,87.0,15.9994,92.90638,76.90698,30.279842162162158,18.702967947406865,15.9994,54.8,2750.0,2695.2,581.2497297297298,712.6217677136596,54.8,1.0,16.0,15.0,13.35135135135135,3.573411249086925,16.0,2.0,5.0,3.0,2.7027027027027026,0.8736303871439006,2.0,66.0,220.0,154.0,97.67567567567568,39.38056975894814,66.0,0.82,3.44,2.62,2.7243243243243245,0.8897589481373264,3.44,1.0,2.0,1.0,1.837837837837838,0.27173119065010953,2.0,0.0,4.0,4.0,2.918918918918919,1.3440467494521549,4.0,0.0,4.0,4.0,0.21621621621621623,0.40905770635500366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.972972972972973,1.2797662527392257,6.0,0.0,1.0,1.0,0.16216216216216217,0.2717311906501096,0.0,0.0,4.0,4.0,2.108108108108108,0.8181154127100071,2.0,0.0,6.0,6.0,0.32432432432432434,0.6135865595325054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.5945945945945947,1.0840029218407599,2.0,9.105,90.7225,81.61749999999999,20.869864864864862,15.103272461650835,9.105,0.0,0.773,0.773,0.16713513513513514,0.2619956172388605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,93.67567567567568,101.54273192111029,12.0
mp-756822,V4OF11,1.061499999999999,-3.122940785625,V4 O1 F11,8.0,23.0,15.0,12.4375,5.28125,9.0,46.0,93.0,47.0,80.875,17.4375,93.0,15.9994,50.9415,34.942099999999996,26.7967397,12.07238015,18.9984032,53.5,2183.0,2129.5,585.95625,798.5218749999999,53.5,5.0,17.0,12.0,13.9375,4.46875,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,153.0,96.0,81.5625,35.71875,57.0,1.63,3.98,2.35,3.35875,0.8643749999999999,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.6875,1.84375,5.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.4375,0.7734375,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8125,0.40625,1.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.5625,2.21875,1.0,9.105,13.01,3.9049999999999994,10.49546875,1.2572656250000005,9.7075,0.0,1.97,1.97,1.3543749999999999,0.8464843750000001,1.97,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,68.3125,80.34375,15.0
mp-14142,TiZnO3,3.106999999999999,-2.792557587666666,Ti1 Zn1 O3,8.0,30.0,22.0,15.2,8.64,8.0,43.0,87.0,44.0,74.6,14.88,87.0,15.9994,65.38,49.380599999999994,32.249039999999994,19.499567999999996,15.9994,54.8,1941.0,1886.2,559.616,605.7792,54.8,4.0,16.0,12.0,12.8,3.84,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,160.0,94.0,96.0,36.0,66.0,1.54,3.44,1.9,2.702,0.8855999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.4,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,8.0,6.8,2.0799999999999996,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.8,2.0799999999999996,2.0,9.105,16.69,7.585000000000001,11.593,2.9856000000000003,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0
