mp_id,formula,band_gap,Ef_eV_atom,volume_A3,density_g_cm3,crystal_system,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-1049290,CaHoTi2O6,0.0,-3.6213149771666666,230.40088262932218,5.718729348560833,Orthorhombic,Ca1 Ho1 Ti2 O6,8.0,67.0,59.0,17.9,11.879999999999999,8.0,7.0,87.0,80.0,64.8,26.639999999999997,87.0,15.9994,164.93032,148.93092,39.673872,28.4093664,15.9994,54.8,1941.0,1886.2,707.28,782.976,54.8,2.0,16.0,14.0,10.9,6.12,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,192.0,126.0,108.4,50.88,66.0,1.0,3.44,2.44,2.595,1.0139999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,11.0,11.0,1.1,1.98,0.0,2.0,13.0,11.0,5.9,1.5399999999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,8.0,8.0,3.1,1.9600000000000002,2.0,9.105,37.77,28.665000000000003,15.651333333330001,7.8555999999960004,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,12.0,225.0,213.0,87.9,91.08,12.0
mp-647867,La4Mo7O27,3.1163,-2.5718796395394747,2471.522681767024,4.459020610343414,Orthorhombic,La4 Mo7 O27,8.0,57.0,49.0,19.42105263157895,16.229916897506925,8.0,13.0,87.0,74.0,72.39473684210526,20.754847645429365,87.0,15.9994,138.90547,122.90607000000001,43.666465263157896,39.31635590027701,15.9994,54.8,2896.0,2841.2,697.9894736842105,914.0060941828254,54.8,3.0,16.0,13.0,12.789473684210526,4.562326869806094,16.0,2.0,6.0,4.0,2.973684210526316,1.3836565096952909,2.0,66.0,207.0,141.0,97.05263157894737,44.12742382271468,66.0,1.1,3.44,2.34,2.9578947368421056,0.6850969529085871,3.44,1.0,2.0,1.0,1.8157894736842106,0.3005540166204986,2.0,0.0,4.0,4.0,2.8421052631578947,1.6454293628808865,4.0,0.0,5.0,5.0,1.0263157894736843,1.4639889196675901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.684210526315789,0.5650969529085873,6.0,0.0,1.0,1.0,0.18421052631578946,0.3005540166204986,0.0,0.0,2.0,2.0,1.4210526315789473,0.8227146814404432,2.0,0.0,9.0,9.0,1.868421052631579,2.655124653739612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.473684210526316,2.094182825484764,2.0,9.105,36.8975,27.7925,13.243552631578947,5.88110110803324,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,71.13157894736842,84.02908587257618,12.0
mp-1222446,LiLa2Nb8O24,0.0,-3.086758046380953,508.27146642306025,4.613011661778571,Orthorhombic,Li1 La2 Nb8 O24,3.0,57.0,54.0,18.2,14.857142857142858,8.0,1.0,87.0,86.0,71.17142857142858,21.707755102040814,87.0,6.941,138.90547,131.96447,40.342530857142854,35.293524081632654,15.9994,54.8,2750.0,2695.2,747.2825714285714,966.4671020408163,54.8,1.0,16.0,15.0,12.314285714285715,5.054693877551021,16.0,2.0,6.0,4.0,2.914285714285714,1.3061224489795917,2.0,66.0,207.0,141.0,98.22857142857143,44.199183673469385,66.0,0.98,3.44,2.46,2.8154285714285714,0.8565551020408163,3.44,1.0,2.0,1.0,1.7428571428571429,0.3820408163265306,2.0,0.0,4.0,4.0,2.742857142857143,1.7240816326530612,4.0,0.0,4.0,4.0,0.9714285714285714,1.3877551020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,5.457142857142857,0.7444897959183674,6.0,0.0,1.0,1.0,0.2571428571428571,0.3820408163265306,0.0,0.0,2.0,2.0,1.3714285714285714,0.8620408163265306,2.0,0.0,9.0,9.0,1.8857142857142857,2.693877551020408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.5142857142857142,2.2204081632653065,2.0,9.105,36.8975,27.7925,12.981380952380002,5.316179591835429,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,78.2,90.78857142857144,12.0
mp-558569,SiO2,5.6415999999999995,-3.194217924722222,1088.8784726725698,2.1990845828844714,Trigonal,Si1 O2,8.0,14.0,6.0,10.0,2.6666666666666665,8.0,78.0,87.0,9.0,84.0,4.0,87.0,15.9994,28.0855,12.0861,20.0281,5.3716,15.9994,54.8,1687.0,1632.2,598.8666666666667,725.4222222222221,54.8,14.0,16.0,2.0,15.333333333333334,0.8888888888888887,16.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444445,2.0,66.0,111.0,45.0,81.0,20.0,66.0,1.9,3.44,1.54,2.9266666666666663,0.6844444444444445,3.44,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.3333333333333335,0.8888888888888888,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,9.105,20.44,11.335,12.883333333333335,5.037777777777778,9.105,0.0,0.773,0.773,0.25766666666666665,0.3435555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,83.66666666666667,95.55555555555554,12.0
mp-1219206,Sm2MnSbO7,0.35599999999999987,-2.9112157625391855,287.9246881292423,6.798616150244974,Orthorhombic,Sm2 Mn1 Sb1 O7,8.0,62.0,54.0,23.272727272727273,19.43801652892562,8.0,23.0,87.0,64.0,72.0,21.454545454545453,87.0,15.9994,150.36,134.3606,53.58307681818182,47.833770495867775,15.9994,54.8,1519.0,1464.2,499.6709090909091,566.1993388429751,54.8,3.0,16.0,13.0,12.727272727272727,4.578512396694215,16.0,2.0,6.0,4.0,3.1818181818181817,1.5041322314049588,2.0,66.0,198.0,132.0,103.27272727272727,47.438016528925615,66.0,1.17,3.44,2.27,2.7290909090909086,0.9047933884297522,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8181818181818183,1.5371900826446279,4.0,0.0,10.0,10.0,1.3636363636363635,2.231404958677686,0.0,0.0,6.0,6.0,1.0909090909090908,1.7851239669421488,0.0,6.0,15.0,9.0,7.2727272727272725,1.6694214876033053,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5454545454545454,0.8429752066115703,2.0,0.0,5.0,5.0,0.45454545454545453,0.8264462809917354,0.0,0.0,8.0,8.0,1.4545454545454546,2.380165289256198,0.0,2.0,8.0,6.0,3.4545454545454546,1.9338842975206612,2.0,9.105,33.23,24.124999999999996,15.6584169279,9.280863493872726,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,2.8192789968636364e-05,5.125961812479339e-05,0.0,12.0,217.0,205.0,72.63636363636364,77.17355371900827,12.0
mp-756255,Li8VO6,1.7832,-2.209285109111111,509.7822429201871,2.6380090067333826,Triclinic,Li8 V1 O6,3.0,23.0,20.0,6.333333333333333,3.5555555555555554,3.0,1.0,87.0,86.0,38.4,39.89333333333334,1.0,6.941,50.9415,44.000499999999995,13.497726666666665,6.993841777777777,6.941,54.8,2183.0,2128.2,409.4213333333334,283.6970666666666,453.69,1.0,16.0,15.0,7.266666666666667,6.986666666666667,1.0,2.0,4.0,2.0,2.1333333333333333,0.24888888888888885,2.0,66.0,153.0,87.0,104.86666666666666,31.09333333333333,128.0,0.98,3.44,2.46,2.0073333333333334,1.1461333333333334,0.98,1.0,2.0,1.0,1.4666666666666666,0.49777777777777776,1.0,0.0,4.0,4.0,1.6,1.9199999999999997,0.0,0.0,3.0,3.0,0.2,0.37333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.2666666666666666,2.417777777777778,1.0,0.0,1.0,1.0,0.5333333333333333,0.49777777777777776,1.0,0.0,2.0,2.0,0.8,0.9599999999999999,0.0,0.0,7.0,7.0,0.4666666666666667,0.8711111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.8,0.8533333333333334,1.0,9.105,16.5933333333,7.488333333299998,13.359111111093332,3.4498370370204436,16.5933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,142.2,104.16000000000001,229.0
mp-755474,Li2Fe2OF6,2.3334,-2.6650758219696966,247.60331489588444,3.427824748503986,Triclinic,Li2 Fe2 O1 F6,3.0,26.0,23.0,10.909090909090908,5.4876033057851235,9.0,1.0,93.0,92.0,68.81818181818181,29.685950413223143,93.0,6.941,55.845,48.903999999999996,23.232892654545456,11.858948125619838,18.9984032,53.5,1811.0,1757.5,445.92545454545456,499.21421487603305,53.5,1.0,17.0,16.0,12.363636363636363,5.71900826446281,17.0,2.0,4.0,2.0,2.3636363636363638,0.5950413223140496,2.0,57.0,132.0,75.0,84.36363636363636,33.1900826446281,57.0,0.98,3.98,3.0,2.994545454545454,1.1560330578512399,3.98,1.0,2.0,1.0,1.8181818181818181,0.2975206611570248,2.0,0.0,5.0,5.0,3.090909090909091,2.2479338842975207,5.0,0.0,6.0,6.0,1.0909090909090908,1.7851239669421484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,6.0,1.8181818181818181,7.0,0.0,1.0,1.0,0.18181818181818182,0.29752066115702475,0.0,0.0,2.0,2.0,0.7272727272727273,0.5289256198347108,1.0,0.0,4.0,4.0,0.7272727272727273,1.190082644628099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.6363636363636365,0.9256198347107438,1.0,9.105,16.5933333333,7.488333333299998,11.090606060599999,2.000991735527272,9.7075,0.0,1.97,1.97,1.0745454545454545,0.9768595041322314,1.97,0.0,2.1106628,2.1106628,0.3837568727272727,0.6279657917355372,0.0,12.0,229.0,217.0,92.54545454545455,99.23966942148759,15.0
mp-7240,NaRuO2,0.0,-1.4127234103448272,44.86552293604546,5.775957447294155,Trigonal,Na1 Ru1 O2,8.0,44.0,36.0,17.75,13.125,8.0,2.0,87.0,85.0,58.0,29.0,87.0,15.9994,101.07,85.0706,39.01464232,31.027678839999997,15.9994,54.8,2607.0,2552.2,771.8675,917.5662500000001,54.8,1.0,16.0,15.0,10.25,5.75,16.0,2.0,5.0,3.0,3.0,1.0,2.0,66.0,166.0,100.0,111.0,45.0,66.0,0.93,3.44,2.51,2.5025,0.9374999999999999,3.44,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.25,2.125,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.25,0.875,2.0,9.105,29.2433333333,20.1383333333,15.240833333325,7.0012499999875,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,111.75,99.75,12.0
mp-753732,Li2CoSiO4,2.957,-2.5111435633333334,342.0618948023334,3.201994322156547,Monoclinic,Li2 Co1 Si1 O4,3.0,27.0,24.0,9.875,5.3125,8.0,1.0,87.0,86.0,60.75,30.5625,87.0,6.941,58.933195,51.992194999999995,20.612286875,11.4485303125,15.9994,54.8,1768.0,1713.2,572.6975,577.40125,54.8,1.0,16.0,15.0,11.125,5.59375,16.0,2.0,4.0,2.0,2.375,0.5625,2.0,66.0,128.0,62.0,94.625,28.625,66.0,0.98,3.44,2.46,2.4375,1.0025,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,7.0,7.0,0.875,1.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.875,2.15625,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,0.0,3.0,3.0,0.375,0.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.125,0.6875,2.0,9.105,20.44,11.335,12.536458333325,4.00432291665625,9.105,0.0,0.773,0.773,0.096625,0.16909375000000001,0.0,0.0,1.5484712,1.5484712,0.1935589,0.338728075,0.0,12.0,229.0,217.0,115.875,103.875,12.0
mp-1196076,K4V2S4O19,2.0392,-2.1779517770344827,947.2649465766893,2.420956064302836,Triclinic,K4 V2 S4 O19,8.0,23.0,15.0,11.655172413793103,4.789536266349583,8.0,3.0,88.0,85.0,72.72413793103448,22.92033293697979,87.0,15.9994,50.9415,34.942099999999996,23.8112,10.23615172413793,15.9994,54.8,2183.0,2128.2,286.44,303.52827586206894,54.8,1.0,16.0,15.0,13.172413793103448,4.485136741973841,16.0,2.0,4.0,2.0,2.5517241379310347,0.72294887039239,2.0,66.0,203.0,137.0,96.27586206896552,39.67181926278241,66.0,0.82,3.44,2.62,2.8351724137931034,0.7925326991676576,3.44,1.0,2.0,1.0,1.8620689655172413,0.2378121284185494,2.0,0.0,4.0,4.0,3.1724137931034484,1.3127229488703924,4.0,0.0,3.0,3.0,0.20689655172413793,0.38525564803804996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,5.241379310344827,1.2033293697978598,6.0,0.0,1.0,1.0,0.13793103448275862,0.23781212841854932,0.0,0.0,2.0,2.0,1.5862068965517242,0.6563614744351962,2.0,0.0,7.0,7.0,0.4827586206896552,0.8989298454221166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.206896551724138,0.6611177170035671,2.0,9.105,73.1066666667,64.00166666669999,20.50307471264827,15.968935790731981,9.105,0.0,2.202,2.202,0.3037241379310345,0.5236623067776457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,64.89655172413794,69.31272294887039,12.0
mp-541611,La4Ru6O19,0.0,-2.3186103229310357,375.6136305505552,6.481130316541814,Cubic,La4 Ru6 O19,8.0,57.0,49.0,22.20689655172414,18.615933412604043,8.0,13.0,87.0,74.0,70.37931034482759,21.778834720570746,87.0,15.9994,138.90547,122.90607000000001,50.55277517241379,45.27683643281807,15.9994,54.8,2607.0,2552.2,739.8344827586208,897.6313912009513,54.8,3.0,16.0,13.0,12.551724137931034,4.5184304399524375,16.0,2.0,6.0,4.0,3.1724137931034484,1.5362663495838287,2.0,66.0,207.0,141.0,102.0,47.172413793103445,66.0,1.1,3.44,2.34,2.860689655172414,0.7590963139120094,3.44,1.0,2.0,1.0,1.793103448275862,0.3281807372175981,2.0,0.0,4.0,4.0,2.6206896551724137,1.8073721759809749,4.0,0.0,7.0,7.0,1.5862068965517242,2.2401902497027346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.0,0.8275862068965517,6.0,0.0,1.0,1.0,0.20689655172413793,0.3281807372175981,0.0,0.0,2.0,2.0,1.3103448275862069,0.9036860879904874,2.0,0.0,9.0,9.0,1.8620689655172413,2.4399524375743162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.3793103448275863,1.8073721759809749,2.0,9.105,36.8975,27.7925,13.849827586206896,6.357978596908442,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,74.75862068965517,82.23543400713437,12.0
mp-1276717,Li2CrO2,2.2209999999999996,-2.024875166833334,200.97244704519875,3.2348397759862726,Triclinic,Li2 Cr1 O2,3.0,24.0,21.0,9.2,5.92,3.0,1.0,87.0,86.0,45.0,35.2,1.0,6.941,51.9961,45.055099999999996,19.575380000000003,12.968288000000001,6.941,54.8,2180.0,2125.2,639.396,616.2416000000001,54.8,1.0,16.0,15.0,8.0,6.4,1.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,66.0,139.0,73.0,105.4,31.52,66.0,0.98,3.44,2.46,2.1,1.072,0.98,1.0,2.0,1.0,1.4,0.48,1.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,2.4,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.4,1.44,1.0,9.105,16.5933333333,7.488333333299998,12.51733333332,3.260799999983999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,142.2,104.16,12.0
mp-1208543,Tb2CoPtO6,0.0,-2.5706672253333336,238.74346173422518,9.29043037684352,Monoclinic,Tb2 Co1 Pt1 O6,8.0,78.0,70.0,28.3,24.62,8.0,29.0,87.0,58.0,70.1,20.28,87.0,15.9994,195.084,179.0846,66.78642950000001,62.5150823,15.9994,54.8,2041.4,1986.6000000000001,739.62,821.784,54.8,3.0,16.0,13.0,12.1,4.68,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,194.0,128.0,104.6,46.32,66.0,1.21,3.44,2.23,2.722,0.8615999999999999,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,9.0,9.0,1.6,2.56,0.0,0.0,14.0,14.0,3.2,4.48,0.0,6.0,24.0,18.0,9.1,3.7399999999999998,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,3.0,3.0,0.4,0.64,0.0,0.0,5.0,5.0,1.0,1.6,0.0,2.0,5.0,3.0,2.7,0.9800000000000001,2.0,9.105,31.7366666667,22.6316666667,14.33683333334,7.096566666676,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.15484712,0.278724816,0.0,12.0,225.0,213.0,87.9,91.08,12.0
mp-1194889,MgAu2(SO4)4,1.7625000000000002,-1.654320421956522,665.0788483828351,4.007234850272781,Orthorhombic,Mg1 Au2 S4 O16,8.0,79.0,71.0,15.73913043478261,11.092627599243857,8.0,66.0,88.0,22.0,84.52173913043478,4.657844990548205,87.0,15.9994,196.966569,180.96716899999998,34.890806,28.187089217391303,15.9994,54.8,1337.33,1282.53,262.0826086956522,288.39319470699434,54.8,2.0,16.0,14.0,14.956521739130435,1.8147448015122867,16.0,2.0,6.0,4.0,2.5652173913043477,0.7863894139886578,2.0,66.0,141.0,75.0,82.1304347826087,22.44234404536862,66.0,1.31,3.44,2.13,3.119565217391304,0.4458223062381852,3.44,1.0,2.0,1.0,1.9130434782608696,0.1587901701323251,2.0,0.0,4.0,4.0,3.4782608695652173,0.9073724007561437,4.0,0.0,10.0,10.0,0.8695652173913043,1.5879017013232513,0.0,0.0,14.0,14.0,1.2173913043478262,2.223062381852552,0.0,2.0,25.0,23.0,7.478260869565218,3.0472589792060494,6.0,0.0,1.0,1.0,0.08695652173913043,0.15879017013232516,0.0,0.0,2.0,2.0,1.7391304347826086,0.45368620037807184,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.826086956521739,0.3024574669187146,2.0,9.105,25.786875,16.681874999999998,13.265978260869565,5.789187145557655,9.105,0.0,2.202,2.202,0.3829565217391304,0.6327107750472589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,48.52173913043478,50.81285444234404,12.0
mp-758474,Li4V3(OF2)4,1.384,-2.9022946264912286,207.4228387617493,3.1747974561602135,Triclinic,Li4 V3 O4 F8,3.0,23.0,20.0,9.736842105263158,4.188365650969528,9.0,1.0,93.0,92.0,64.94736842105263,32.90858725761773,93.0,6.941,50.9415,44.000499999999995,20.87228029473684,9.495543064819945,18.9984032,53.5,2183.0,2129.5,474.261052631579,539.6017728531856,53.5,1.0,17.0,16.0,11.526315789473685,6.4930747922437675,17.0,2.0,4.0,2.0,2.3157894736842106,0.5318559556786704,2.0,57.0,153.0,96.0,89.0,36.63157894736842,57.0,0.98,3.98,3.0,2.8636842105263156,1.1827146814404432,3.98,1.0,2.0,1.0,1.7894736842105263,0.33240997229916897,2.0,0.0,5.0,5.0,2.9473684210526314,2.1717451523545703,5.0,0.0,3.0,3.0,0.47368421052631576,0.7977839335180055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.2105263157894735,1.8393351800554016,7.0,0.0,1.0,1.0,0.21052631578947367,0.33240997229916897,0.0,0.0,2.0,2.0,0.8421052631578947,0.6204986149584488,1.0,0.0,7.0,7.0,1.105263157894737,1.8614958448753465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.1578947368421053,1.5290858725761773,1.0,9.105,16.5933333333,7.488333333299998,11.551754385957894,2.583268698052077,9.7075,0.0,1.97,1.97,0.8294736842105263,0.9604432132963988,1.97,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,93.21052631578948,100.05540166204987,15.0
mp-972387,Sr2MgGe2O7,3.6039,-2.8108475683333327,366.9422027283327,4.1345409726931805,Tetragonal,Sr2 Mg1 Ge2 O7,8.0,38.0,30.0,17.333333333333332,11.777777777777777,8.0,8.0,87.0,79.0,70.91666666666667,21.45833333333333,87.0,15.9994,87.62,71.62060000000001,38.068400000000004,28.041066666666666,15.9994,54.8,1211.4,1156.6000000000001,485.78333333333336,502.81388888888887,54.8,2.0,16.0,14.0,12.166666666666666,5.083333333333334,16.0,2.0,5.0,3.0,2.9166666666666665,1.0694444444444444,2.0,66.0,195.0,129.0,102.75,42.875,66.0,0.95,3.44,2.49,2.6091666666666664,0.9693055555555556,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.5555555555555554,4.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,6.333333333333333,2.555555555555556,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.8333333333333333,0.9166666666666669,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.8333333333333333,0.9166666666666669,2.0,9.105,54.23,45.125,20.09125,12.817291666666668,9.105,0.0,0.383,0.383,0.06383333333333334,0.10638888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,98.16666666666667,100.52777777777779,12.0
